,Brand,Model_Type,Fuel_Type,Transmission,Owner_Type,Location,Age,Kilometers_Driven,Mileage_Converted,Engine,Power,Seats,Price
3493,Audi,Sedan,Diesel,Automatic,Second,Jaipur,7,60000,15.2,1968,140.8,5,16.0
3494,Maruti,Hatchback,Petrol,Manual,First,Jaipur,4,50000,22.74,796,47.3,5,2.75
3495,Honda,Sedan,Petrol,Manual,First,Delhi,4,53000,17.8,1497,117.3,5,6.95
3496,Mercedes-Benz,Sedan,Petrol,Automatic,Second,Delhi,8,64000,11.74,1796,186.0,5,12.5
3497,Audi,SUV/MUV/MPV,Diesel,Automatic,First,Coimbatore,2,43827,13.22,2967,241.4,5,36.83
3498,Volkswagen,Hatchback,Petrol,Manual,First,Pune,8,36431,16.2,1199,74.0,5,2.7
3499,Hyundai,SUV/MUV/MPV,Diesel,Manual,First,Mumbai,2,35000,21.38,1396,88.7,5,9.9
3500,Honda,Sedan,Petrol,Manual,First,Kochi,8,94832,17.0,1497,118.0,5,3.83
3501,Honda,Sedan,Petrol,Manual,First,Coimbatore,7,88381,17.0,1497,118.0,5,5.25
3502,Maruti,SUV/MUV/MPV,Diesel,Manual,First,Kolkata,3,45194,22.7,1598,118.0,5,7.75
3503,Maruti,Sedan,Petrol,Manual,Second,Mumbai,9,66000,16.51,1586,103.2,5,2.46
3504,Maruti,Sedan,Diesel,Manual,First,Kolkata,5,38578,23.4,1248,74.0,5,3.96
3505,Maruti,SUV/MUV/MPV,Diesel,Manual,First,Chennai,4,40000,20.77,1248,88.8,7,8.25
3506,Hyundai,Hatchback,Petrol,Manual,First,Coimbatore,1,20632,18.6,1197,81.83,5,7.58
3507,Hyundai,Hatchback,Diesel,Manual,First,Hyderabad,5,73042,24.0,1120,70.0,5,3.99
3508,Honda,Sedan,Petrol,Manual,First,Delhi,5,54257,17.4,1497,117.3,5,6.25
3509,Skoda,Sedan,Diesel,Manual,First,Hyderabad,6,93000,20.5,1598,103.5,5,5.0
3510,Mercedes-Benz,Sedan,Diesel,Automatic,Second,Hyderabad,14,102000,11.0,2987,198.5,5,4.65
3511,Hyundai,SUV/MUV/MPV,Diesel,Automatic,First,Coimbatore,3,28881,13.01,2199,194.3,7,21.37
3512,Maruti,Hatchback,Petrol,Manual,First,Hyderabad,12,52195,19.7,796,46.3,5,1.75
3513,ISUZU,SUV/MUV/MPV,Diesel,Manual,First,Coimbatore,1,20422,12.4,2499,134.0,5,16.09
3514,Hyundai,Sedan,Diesel,Manual,First,Kolkata,7,38000,24.8,1396,88.7,5,4.1
3515,Ford,Hatchback,Diesel,Manual,First,Coimbatore,4,92885,20.0,1399,68.0,5,3.56
3516,Honda,Sedan,Petrol,Manual,Second,Pune,9,43000,17.0,1497,118.0,5,4.21
3517,Hyundai,Sedan,Diesel,Manual,First,Delhi,4,57000,23.9,1582,126.2,5,6.6
3518,Hyundai,SUV/MUV/MPV,Petrol,Automatic,First,Coimbatore,1,32434,13.0,1591,121.3,5,14.35
3519,Ford,SUV/MUV/MPV,Diesel,Manual,First,Hyderabad,2,32000,22.7,1498,89.84,5,9.5
3520,BMW,SUV/MUV/MPV,Diesel,Automatic,First,Delhi,8,59000,11.2,2993,241.0,4,21.9
3521,BMW,Sedan,Diesel,Automatic,First,Coimbatore,3,76467,18.12,1995,190.0,5,30.45
3522,Ford,Sedan,Diesel,Manual,First,Hyderabad,3,100000,25.83,1498,99.0,5,5.1
3523,Hyundai,Sedan,Petrol,Automatic,First,Pune,6,37086,17.0,1591,121.3,5,5.44
3524,Ford,Sedan,Diesel,Manual,First,Jaipur,9,135000,13.8,1399,68.0,5,1.6
3525,Audi,Sedan,Diesel,Automatic,First,Kochi,5,54862,17.68,1968,174.33,5,16.67
3526,Hyundai,Hatchback,Petrol,Automatic,First,Pune,7,56200,15.0,1396,98.6,5,3.85
3527,Toyota,SUV/MUV/MPV,Diesel,Manual,First,Kochi,8,169006,14.24,2755,174.5,7,10.64
3528,Renault,Hatchback,Petrol,Manual,First,Bangalore,3,20229,25.17,799,53.3,5,3.5
3529,Chevrolet,Hatchback,Petrol,Manual,Third,Chennai,11,62000,18.0,995,62.0,5,1.1
3530,Hyundai,Sedan,Petrol,Manual,Second,Hyderabad,8,51500,16.2,1599,103.2,5,2.6
3531,BMW,Sedan,Diesel,Automatic,First,Hyderabad,7,69000,18.88,1995,184.0,5,18.5
3532,Maruti,Sedan,Diesel,Manual,First,Hyderabad,4,62476,26.59,1248,74.0,5,7.95
3533,Hyundai,Sedan,Diesel,Manual,First,Jaipur,2,60500,25.4,1186,73.97,5,5.49
3534,Honda,Hatchback,Petrol,Automatic,First,Mumbai,2,17978,19.0,1199,88.7,5,6.95
3535,Tata,Sedan,Diesel,Manual,First,Jaipur,11,300000,17.0,1405,70.0,5,1.0
3536,Ford,Sedan,Diesel,Manual,Second,Chennai,6,123000,17.8,1399,67.0,5,4.45
3537,Maruti,SUV/MUV/MPV,Diesel,Manual,First,Kolkata,3,45296,25.1,1248,88.5,5,6.99
3538,Maruti,Sedan,Petrol,Manual,First,Coimbatore,11,77325,15.6,1586,104.68,5,3.51
3539,Maruti,Hatchback,Petrol,Automatic,First,Kochi,1,25858,21.4,1197,83.1,5,7.54
3540,Maruti,Hatchback,Diesel,Manual,First,Bangalore,3,120000,23.2,1248,73.94,5,3.65
3541,Hyundai,Sedan,Diesel,Automatic,First,Ahmedabad,3,22000,19.5,1582,126.24,5,16.0
3542,Chevrolet,Hatchback,Petrol,Manual,First,Kolkata,7,11000,16.2,995,62.1,5,1.4
3543,Hyundai,Hatchback,Petrol,Manual,First,Mumbai,2,3900,18.6,1197,81.83,5,6.45
3544,Hyundai,Sedan,Diesel,Manual,First,Hyderabad,3,106092,24.4,1120,71.0,5,4.4
3545,Honda,Hatchback,Petrol,Automatic,First,Delhi,4,27000,19.0,1199,88.7,5,5.95
3546,Honda,Hatchback,Petrol,Manual,First,Ahmedabad,6,11000,19.4,1198,86.8,5,3.9
3547,Mercedes-Benz,Sedan,Diesel,Automatic,First,Coimbatore,3,39753,13.0,2143,201.1,5,35.28
3548,Tata,SUV/MUV/MPV,Diesel,Manual,First,Pune,2,39800,17.6,2179,153.86,7,14.25
3549,Hyundai,Sedan,Diesel,Manual,First,Pune,2,73000,24.4,1120,71.0,5,4.5
3550,Ford,SUV/MUV/MPV,Diesel,Manual,First,Pune,4,55000,22.7,1498,89.84,5,7.5
3551,Tata,Hatchback,Petrol,Automatic,First,Coimbatore,2,18351,21.9,624,37.48,4,3.41
3552,Honda,Hatchback,Petrol,Manual,Second,Pune,6,45000,19.4,1198,86.8,5,3.25
3553,Maruti,SUV/MUV/MPV,Diesel,Manual,First,Hyderabad,3,112200,24.52,1248,88.5,7,8.3
3554,Hyundai,Hatchback,Petrol,Manual,First,Bangalore,9,29000,20.36,1197,78.9,5,3.45
3555,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Mumbai,4,53392,16.0,2179,140.0,7,11.95
3556,Volkswagen,Sedan,Diesel,Manual,First,Hyderabad,9,71000,20.54,1598,103.6,5,4.25
3557,Tata,SUV/MUV/MPV,Diesel,Manual,First,Hyderabad,5,93000,14.0,2179,138.1,7,8.25
3558,Honda,Sedan,Petrol,Manual,First,Hyderabad,9,119000,10.2,2354,180.0,5,5.95
3559,Maruti,SUV/MUV/MPV,Petrol,Manual,First,Coimbatore,3,42225,15.1,1196,73.0,7,4.3
3560,Maruti,Hatchback,Diesel,Manual,First,Ahmedabad,7,65000,22.9,1248,74.0,5,3.9
3561,Maruti,Hatchback,Petrol,Automatic,First,Pune,3,27809,21.4,1197,83.1,5,6.41
3562,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Coimbatore,4,65100,15.1,2179,140.0,7,8.36
3563,Hyundai,Sedan,Petrol,Manual,First,Chennai,5,51000,19.1,1197,82.0,5,3.85
3564,Mercedes-Benz,Sedan,Diesel,Automatic,First,Hyderabad,2,10000,19.27,2143,167.62,5,36.0
3565,Skoda,Sedan,Petrol,Manual,First,Kolkata,8,54895,13.14,1798,160.0,5,7.5
3566,Volkswagen,Hatchback,Diesel,Manual,First,Hyderabad,4,80768,20.14,1498,88.73,5,5.7
3567,Maruti,Hatchback,Petrol,Manual,First,Kochi,0,12076,20.89,1197,81.8,5,5.5
3568,Maruti,Hatchback,Diesel,Manual,First,Chennai,3,49000,25.2,1248,74.0,5,5.9
3569,Honda,Sedan,Petrol,Manual,First,Mumbai,4,42366,17.8,1497,117.3,5,7.75
3570,BMW,Sedan,Diesel,Automatic,First,Ahmedabad,9,68000,11.5,2993,235.0,5,18.0
3571,Skoda,Sedan,Diesel,Manual,First,Hyderabad,11,122397,17.5,1896,106.0,5,4.4
3572,Volkswagen,Hatchback,Petrol,Automatic,First,Coimbatore,2,50534,17.21,1197,103.5,5,8.27
3573,Renault,SUV/MUV/MPV,Diesel,Manual,First,Ahmedabad,5,55300,19.87,1461,83.8,5,4.75
3574,Honda,Sedan,Petrol,Automatic,First,Hyderabad,11,73095,16.8,1497,118.0,5,3.8
3575,Volkswagen,Sedan,Diesel,Manual,First,Ahmedabad,8,51100,20.54,1598,103.6,5,3.4
3576,Hyundai,Hatchback,Petrol,Manual,Second,Pune,3,13436,18.9,1197,82.0,5,4.7
3577,Ford,Sedan,Petrol,Manual,Second,Pune,11,76000,16.6,1388,68.0,5,1.49
3578,Hyundai,Sedan,Diesel,Manual,Second,Mumbai,3,63141,24.4,1120,71.0,5,4.5
3579,Honda,Sedan,Diesel,Manual,First,Hyderabad,5,74885,25.8,1498,98.6,5,5.4
3580,Honda,Sedan,Petrol,Automatic,First,Hyderabad,3,14000,18.0,1497,117.3,5,11.5
3581,Renault,Sedan,Diesel,Manual,Second,Pune,7,56000,20.4,1461,108.5,5,3.5
3582,BMW,Sedan,Diesel,Automatic,First,Ahmedabad,9,46000,22.48,1995,190.0,5,16.5
3583,Maruti,Sedan,Petrol,Manual,First,Mumbai,7,51800,15.5,1586,103.3,5,3.9
3584,Honda,Sedan,Petrol,Automatic,First,Hyderabad,12,81000,16.4,1497,78.0,5,3.25
3585,Volkswagen,Sedan,Petrol,Manual,First,Kochi,1,17370,17.0,1198,73.75,5,5.84
3586,Volkswagen,Sedan,Petrol,Manual,First,Hyderabad,3,18456,17.0,1198,73.75,5,5.75
3587,Audi,Sedan,Diesel,Automatic,First,Delhi,9,59000,16.55,1968,140.0,5,10.0
3588,Maruti,Hatchback,Petrol,Manual,Second,Mumbai,13,141537,18.9,998,67.1,5,1.05
3589,Hyundai,Sedan,Diesel,Automatic,First,Delhi,6,51000,19.08,1582,126.32,5,5.64
3590,Mercedes-Benz,SUV/MUV/MPV,Diesel,Automatic,First,Coimbatore,0,29311,17.9,2143,170.0,5,50.97
3591,BMW,Sedan,Diesel,Automatic,First,Mumbai,3,31000,21.76,1995,190.0,5,29.95
3592,Honda,SUV/MUV/MPV,Diesel,Manual,Second,Mumbai,5,80000,24.2,1498,98.6,7,4.85
3593,Hyundai,SUV/MUV/MPV,Diesel,Automatic,First,Hyderabad,3,33000,17.01,1582,126.2,5,14.5
3594,Honda,Sedan,Petrol,Manual,First,Hyderabad,8,71556,17.0,1497,118.0,5,5.5
3595,Ford,Sedan,Diesel,Manual,First,Bangalore,8,85000,17.8,1399,68.0,5,3.2
3596,Maruti,Sedan,Diesel,Manual,First,Chennai,3,91000,26.59,1248,74.0,5,4.5
3597,Mercedes-Benz,Sedan,Diesel,Automatic,First,Coimbatore,4,73187,13.0,2143,204.0,5,30.72
3598,Chevrolet,SUV/MUV/MPV,Diesel,Manual,First,Jaipur,10,232000,11.5,1991,147.9,7,3.5
3599,Toyota,SUV/MUV/MPV,Diesel,Manual,First,Bangalore,12,127079,12.8,2494,102.0,7,6.99
3600,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Kochi,5,58816,17.21,1493,100.0,7,3.45
3601,Honda,Sedan,Petrol,Manual,First,Kochi,4,63818,17.4,1497,117.3,5,6.57
3602,Audi,Sedan,Diesel,Automatic,First,Kolkata,5,40000,17.11,1968,174.33,5,17.5
3603,Volkswagen,Hatchback,Diesel,Manual,First,Delhi,6,77445,22.07,1199,73.9,5,3.75
3604,Ford,SUV/MUV/MPV,Petrol,Automatic,First,Pune,2,14000,14.8,1497,121.36,5,9.99
3605,Toyota,SUV/MUV/MPV,Diesel,Manual,First,Kolkata,7,85122,12.99,2494,100.0,7,8.2
3606,Honda,Sedan,Petrol,Manual,Third,Jaipur,14,123000,13.0,1493,100.0,5,1.1
3607,Maruti,Sedan,CNG,Manual,First,Kochi,4,61000,15.79,1586,85.7,5,3.89
3608,Maruti,Hatchback,Petrol,Manual,First,Chennai,4,63714,24.7,796,47.3,5,2.45
3609,Mercedes-Benz,SUV/MUV/MPV,Diesel,Automatic,First,Pune,10,53000,8.7,2987,224.34,5,13.75
3610,Maruti,Sedan,Diesel,Manual,First,Kolkata,2,60000,26.59,1248,74.0,5,3.0
3611,Maruti,SUV/MUV/MPV,Diesel,Manual,First,Ahmedabad,2,33000,24.3,1248,88.5,5,9.25
3612,Volvo,Sedan,Diesel,Automatic,First,Mumbai,6,31000,13.2,2400,215.0,5,17.65
3613,Toyota,SUV/MUV/MPV,Diesel,Automatic,First,Delhi,5,79000,12.55,2982,168.5,7,18.25
3614,Hyundai,Hatchback,Diesel,Manual,First,Kochi,6,67914,23.0,1396,90.0,5,3.45
3615,Audi,Sedan,Diesel,Automatic,First,Bangalore,4,58970,17.11,1968,174.33,5,23.75
3616,Nissan,SUV/MUV/MPV,Diesel,Manual,Second,Mumbai,6,60000,19.64,1461,108.5,5,5.45
3617,Maruti,Hatchback,Petrol,Automatic,First,Coimbatore,2,35225,23.1,998,67.04,5,5.25
3618,Hyundai,Hatchback,Petrol,Automatic,First,Delhi,7,62282,16.95,1197,78.9,5,2.9
3619,BMW,Sedan,Diesel,Automatic,First,Hyderabad,9,80000,22.69,1995,190.0,5,14.2
3620,Hyundai,Hatchback,Petrol,Manual,First,Kochi,1,43698,18.9,1197,82.0,5,5.8
3621,Hyundai,Hatchback,Petrol,Automatic,First,Coimbatore,2,28052,18.9,1197,82.0,5,7.22
3622,Hyundai,Hatchback,Petrol,Manual,First,Coimbatore,3,29091,18.9,1197,81.86,5,4.87
3623,Volkswagen,Hatchback,Petrol,Manual,First,Delhi,6,63000,16.47,1198,74.0,5,3.3
3624,Honda,Sedan,Petrol,Manual,Second,Hyderabad,12,91000,17.7,1497,78.0,5,3.0
3625,Mercedes-Benz,SUV/MUV/MPV,Diesel,Automatic,First,Hyderabad,5,30000,17.9,2143,136.0,5,26.0
3626,Maruti,SUV/MUV/MPV,Petrol,Manual,First,Hyderabad,2,24571,14.0,796,35.0,5,2.9
3627,Hyundai,Sedan,Petrol,Automatic,First,Bangalore,5,45000,15.74,1591,121.3,5,7.5
3628,Maruti,Hatchback,Petrol,Manual,First,Hyderabad,4,24617,22.74,796,47.3,5,2.36
3629,Maruti,SUV/MUV/MPV,Diesel,Manual,First,Coimbatore,2,26927,24.3,1248,88.5,5,11.39
3630,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Kochi,6,87736,15.1,2179,140.0,7,7.02
3631,Maruti,SUV/MUV/MPV,Diesel,Manual,First,Delhi,3,35299,24.3,1248,88.5,5,8.0
3632,Hyundai,Hatchback,Petrol,Manual,First,Kochi,2,51612,18.6,1197,81.83,5,7.11
3633,Mercedes-Benz,Sedan,Diesel,Automatic,First,Mumbai,21,55300,10.0,1796,157.7,5,3.9
3634,Maruti,Hatchback,Petrol,Manual,First,Hyderabad,10,65090,19.7,796,46.3,5,2.15
3635,Honda,Sedan,Petrol,Manual,First,Kolkata,6,40000,18.0,1198,86.7,5,3.25
3636,Land,SUV/MUV/MPV,Diesel,Automatic,First,Kochi,4,38467,12.65,2993,255.0,5,70.66
3637,Hyundai,Hatchback,Diesel,Manual,First,Mumbai,6,71904,24.0,1120,70.0,5,4.61
3638,Honda,Sedan,Petrol,Manual,First,Mumbai,11,87000,13.5,1799,130.0,5,2.35
3639,Hyundai,Hatchback,Diesel,Manual,Second,Chennai,5,33000,24.0,1120,70.0,5,4.05
3640,Maruti,Hatchback,Petrol,Manual,Second,Jaipur,10,22100,16.1,796,37.0,4,0.8
3641,Toyota,Hatchback,Diesel,Manual,First,Hyderabad,5,59589,23.59,1364,67.1,5,5.6
3642,Hyundai,Hatchback,Diesel,Manual,First,Delhi,4,44000,22.54,1396,88.73,5,5.35
3643,Maruti,Hatchback,Petrol,Manual,First,Mumbai,2,12000,24.07,998,67.1,5,3.25
3644,BMW,SUV/MUV/MPV,Diesel,Automatic,Second,Pune,7,66000,17.05,1995,184.0,5,11.5
3645,Maruti,Hatchback,Petrol,Automatic,First,Pune,3,38009,23.1,998,67.04,5,4.25
3646,Skoda,Sedan,Petrol,Automatic,Second,Mumbai,10,35000,13.7,1798,157.75,5,4.45
3647,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Pune,10,70000,14.0,2498,112.0,7,2.85
3648,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Delhi,5,86000,15.1,2179,140.0,7,7.85
3649,Maruti,Sedan,Petrol,Manual,First,Pune,3,32000,19.1,1197,85.8,5,5.3
3650,Ford,SUV/MUV/MPV,Petrol,Manual,First,Mumbai,2,15000,18.88,999,123.24,5,8.0
3651,Toyota,Sedan,Diesel,Manual,First,Coimbatore,5,69918,21.43,1364,87.2,5,9.43
3652,Hyundai,Hatchback,Petrol,Manual,First,Pune,7,39000,18.5,1197,80.0,5,2.75
3653,Renault,SUV/MUV/MPV,Diesel,Manual,First,Mumbai,1,1011,20.37,1461,108.45,5,13.5
3654,Mercedes-Benz,Sedan,Diesel,Automatic,First,Hyderabad,10,85000,11.0,2987,198.5,5,9.99
3655,Maruti,Hatchback,Petrol,Manual,First,Chennai,2,46663,21.1,998,100.0,5,6.95
3656,Nissan,Sedan,Petrol,Automatic,First,Chennai,4,27000,17.97,1498,99.6,5,6.75
3657,Hyundai,Hatchback,Petrol,Automatic,First,Chennai,4,15000,18.9,1197,82.0,5,5.5
3658,Maruti,Sedan,Petrol,Manual,First,Kochi,1,10575,21.56,1462,103.25,5,9.18
3659,Hyundai,Sedan,Petrol,Manual,First,Jaipur,5,12500,19.1,1197,82.0,5,4.15
3660,Hyundai,Sedan,Diesel,Manual,First,Ahmedabad,7,52000,22.32,1582,126.32,5,6.5
3661,Maruti,Hatchback,Petrol,Manual,First,Kochi,4,49818,21.5,1197,81.8,5,4.11
3662,Hyundai,Sedan,Diesel,Manual,Second,Hyderabad,11,90000,16.8,1493,110.0,5,2.25
3663,Toyota,Hatchback,Petrol,Manual,First,Kochi,4,52207,17.71,1197,78.9,5,4.56
3664,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Pune,6,167362,11.68,2498,112.0,7,4.0
3665,Toyota,Hatchback,Diesel,Manual,First,Coimbatore,4,49894,23.59,1364,67.06,5,5.27
3666,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Kochi,0,13024,18.06,2523,63.0,7,9.11
3667,Nissan,SUV/MUV/MPV,Diesel,Manual,Second,Pune,9,128000,14.42,1995,147.6,5,6.2
3668,Toyota,SUV/MUV/MPV,Diesel,Automatic,First,Kochi,2,26023,11.36,2755,171.5,7,19.97
3669,Hyundai,SUV/MUV/MPV,Diesel,Manual,First,Delhi,3,42784,21.38,1396,88.7,5,10.17
3670,Maruti,Hatchback,Diesel,Manual,First,Pune,5,115000,28.4,1248,74.0,5,4.5
3671,Hyundai,Sedan,Diesel,Manual,First,Kochi,0,30529,23.9,1582,126.2,5,14.28
3672,Maruti,Hatchback,Petrol,Manual,Second,Kochi,7,14814,19.7,796,46.3,5,2.47
3673,Maruti,SUV/MUV/MPV,Diesel,Manual,First,Ahmedabad,3,58000,23.65,1248,88.5,5,7.9
3674,Hyundai,Hatchback,Petrol,Manual,First,Hyderabad,8,68128,21.1,814,55.2,5,2.3
3675,Nissan,SUV/MUV/MPV,Petrol,Manual,First,Hyderabad,6,63220,13.24,1598,102.5,5,6.5
3676,Hyundai,Hatchback,Petrol,Manual,First,Hyderabad,3,30000,21.1,814,55.2,5,3.25
3677,Tata,Sedan,Diesel,Manual,First,Bangalore,2,27768,20.65,1248,88.7,5,5.85
3678,Mercedes-Benz,Sedan,Diesel,Automatic,Second,Hyderabad,5,53000,14.21,2143,203.0,5,29.0
3679,Audi,SUV/MUV/MPV,Diesel,Automatic,Second,Coimbatore,5,87652,14.16,1968,174.3,5,25.71
3680,Ford,Sedan,Petrol,Manual,Second,Chennai,11,94873,15.3,1596,101.0,5,1.85
3681,BMW,Sedan,Diesel,Automatic,First,Mumbai,4,56000,18.88,1995,184.0,5,22.75
3682,Maruti,Hatchback,Petrol,Manual,First,Kochi,1,18678,21.1,998,100.0,5,8.32
3683,Mercedes-Benz,Sedan,Diesel,Automatic,First,Delhi,5,30000,14.21,2143,203.0,5,26.0
3684,Hyundai,Hatchback,Petrol,Manual,First,Hyderabad,6,59000,20.36,1197,78.9,5,3.45
3685,Hyundai,Hatchback,Petrol,Manual,First,Mumbai,2,13000,18.9,1197,82.0,5,5.15
3686,Honda,Hatchback,Petrol,Manual,First,Kochi,5,74325,19.4,1198,86.8,5,3.51
3687,Hyundai,Hatchback,Diesel,Manual,First,Kolkata,4,45000,21.9,1396,88.76,5,3.45
3688,Volkswagen,Hatchback,Petrol,Manual,First,Pune,6,57000,16.47,1198,73.9,5,3.75
3689,Honda,Sedan,Petrol,Manual,Second,Pune,18,125943,13.0,1493,100.0,5,1.45
3690,Skoda,Sedan,Diesel,Manual,First,Delhi,11,80000,18.7,1896,66.0,5,2.2
3691,Ford,SUV/MUV/MPV,Diesel,Manual,First,Hyderabad,9,154000,13.1,2499,141.0,7,7.99
3692,Chevrolet,Sedan,Diesel,Manual,Second,Bangalore,6,62000,18.3,1991,147.9,5,6.75
3693,Honda,SUV/MUV/MPV,Diesel,Manual,First,Kolkata,5,45000,24.2,1498,98.6,7,5.0
3694,Maruti,SUV/MUV/MPV,Diesel,Manual,Second,Pune,7,105000,20.77,1248,88.76,7,5.9
3695,Hyundai,Hatchback,Petrol,Manual,First,Mumbai,6,26000,18.9,1197,82.0,5,3.75
3696,Jaguar,Sedan,Diesel,Automatic,First,Mumbai,5,30900,14.74,2993,270.9,5,29.5
3697,Honda,Sedan,Petrol,Manual,First,Chennai,5,48000,18.0,1198,86.7,5,4.75
3698,Audi,Sedan,Diesel,Automatic,First,Pune,8,112719,12.4,2698,179.5,5,11.5
3699,Hyundai,Hatchback,Petrol,Manual,First,Chennai,2,5000,18.6,1197,81.83,5,6.95
3700,Volkswagen,Sedan,Petrol,Manual,First,Mumbai,3,16000,17.0,1198,73.75,5,5.4
3701,Renault,Sedan,Petrol,Automatic,First,Jaipur,8,63000,13.4,1997,135.1,5,4.75
3702,Maruti,Hatchback,Petrol,Manual,First,Chennai,8,28300,24.07,998,67.1,5,2.15
3703,Maruti,Hatchback,Petrol,Manual,First,Jaipur,14,49000,19.7,796,46.3,5,0.9
3704,Maruti,Hatchback,Petrol,Manual,First,Kolkata,3,12501,20.51,998,67.04,5,3.5
3705,Fiat,Sedan,Diesel,Manual,First,Kochi,3,56628,20.4,1248,92.0,5,5.85
3706,Maruti,Sedan,Diesel,Manual,First,Pune,9,105000,19.3,1248,73.9,5,3.15
3707,Renault,Sedan,Diesel,Manual,First,Pune,3,52126,21.64,1461,84.8,5,6.0
3708,Hyundai,Hatchback,Petrol,Manual,First,Kolkata,9,38000,18.5,1197,80.0,5,2.23
3709,Hyundai,Sedan,Petrol,Manual,First,Bangalore,3,50000,19.1,1197,82.0,5,2.5
3710,Maruti,Hatchback,Petrol,Manual,First,Kochi,4,50230,18.9,998,67.1,5,3.87
3711,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Ahmedabad,5,31000,15.1,2179,140.0,7,9.5
3712,Toyota,SUV/MUV/MPV,Diesel,Automatic,First,Delhi,5,79000,12.55,2982,168.5,7,17.75
3713,Renault,SUV/MUV/MPV,Diesel,Manual,First,Delhi,7,130000,19.64,1461,108.45,5,3.75
3714,Hyundai,Hatchback,Petrol,Manual,Second,Chennai,9,115000,17.92,1086,62.1,5,1.5
3715,Hyundai,Sedan,Petrol,Manual,Second,Pune,6,41500,17.01,1591,121.3,5,5.0
3716,BMW,SUV/MUV/MPV,Diesel,Automatic,Second,Pune,5,54385,15.06,1995,177.0,5,17.0
3717,Honda,Sedan,Petrol,Automatic,First,Kochi,8,56361,12.9,1799,130.0,5,4.38
3718,Audi,Sedan,Petrol,Automatic,First,Delhi,1,22000,15.26,1798,187.74,5,41.5
3719,Maruti,Hatchback,Petrol,Manual,First,Kolkata,2,8000,20.51,998,67.04,5,3.0
3720,Maruti,SUV/MUV/MPV,Diesel,Manual,First,Coimbatore,1,28741,24.3,1248,88.5,5,11.0
3721,Land,SUV/MUV/MPV,Diesel,Automatic,Second,Pune,7,117236,11.8,2720,190.0,7,14.0
3722,Maruti,Sedan,Diesel,Automatic,First,Pune,3,30500,26.59,1248,74.0,5,7.65
3723,Hyundai,Sedan,Petrol,Manual,First,Kolkata,1,5000,17.0,1591,121.3,5,8.7
3724,Maruti,SUV/MUV/MPV,Diesel,Manual,First,Hyderabad,3,42000,25.47,1248,88.5,7,9.9
3725,Hyundai,Sedan,Petrol,Manual,First,Mumbai,9,32773,13.2,1495,94.0,5,2.05
3726,Hyundai,Hatchback,Petrol,Manual,First,Kolkata,3,19008,17.0,1197,80.0,5,5.25
3727,Hyundai,Sedan,Petrol,Manual,First,Kochi,7,32542,17.0,1591,121.3,5,5.77
3728,Maruti,Hatchback,Petrol,Manual,First,Hyderabad,9,94753,19.7,796,46.3,5,1.95
3729,Mahindra,SUV/MUV/MPV,Diesel,Manual,Second,Ahmedabad,8,70000,12.05,2179,120.0,8,7.45
3730,Maruti,Hatchback,Petrol,Manual,First,Delhi,7,68347,18.9,998,67.1,5,2.6
3731,Hyundai,Hatchback,Petrol,Manual,Second,Ahmedabad,8,72000,17.0,1197,80.0,5,3.25
3732,Maruti,Hatchback,Diesel,Manual,First,Hyderabad,9,75014,21.1,1248,73.9,5,3.85
3733,Renault,SUV/MUV/MPV,Diesel,Automatic,Second,Delhi,6,65000,13.73,1995,148.0,5,7.5
3734,BMW,Sedan,Diesel,Automatic,First,Kochi,7,55598,22.69,1995,190.0,5,11.5
3735,Honda,Hatchback,Petrol,Manual,First,Pune,6,50000,19.4,1198,86.8,5,3.25
3736,Hyundai,Sedan,Petrol,Manual,Second,Chennai,16,44200,11.7,1997,134.0,5,1.5
3737,Maruti,Sedan,Diesel,Manual,First,Jaipur,5,65000,19.3,1248,73.9,5,5.31
3738,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Hyderabad,6,49000,16.0,2179,140.0,7,9.0
3739,Hyundai,Hatchback,Petrol,Manual,First,Kolkata,3,7200,19.81,1086,68.05,5,3.59
3740,Maruti,Sedan,Petrol,Manual,First,Kochi,3,43152,20.73,1373,91.1,5,7.35
3741,Toyota,SUV/MUV/MPV,Diesel,Manual,First,Pune,6,112000,12.8,2494,102.0,8,12.0
3742,Hyundai,Hatchback,Petrol,Manual,First,Coimbatore,2,23540,18.9,1197,82.0,5,6.02
3743,Chevrolet,Sedan,Diesel,Manual,First,Coimbatore,11,82160,16.52,1991,123.7,5,2.57
3744,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Pune,6,57000,12.83,2696,162.0,7,12.45
3745,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Coimbatore,4,39335,15.1,2179,140.0,7,12.63
3746,Honda,Sedan,Petrol,Manual,Second,Bangalore,5,62000,17.4,1497,117.3,5,7.75
3747,Ford,SUV/MUV/MPV,Diesel,Manual,First,Delhi,5,60000,22.7,1498,89.84,5,5.5
